CREATEDAT,CUSTOMERID,DATE,TOTAL,ID
2021-04-02 21:11:08.000,30297,2021-04-02 00:00:00.000,69.61,289562
2021-05-06 21:06:49.000,31612,2021-05-06 00:00:00.000,78.32,330163
2021-04-24 21:04:49.000,31967,2021-04-24 00:00:00.000,78.32,317887
2021-03-25 21:06:20.000,31907,2021-03-25 00:00:00.000,182.74,278895
2021-05-06 21:10:15.000,31491,2021-05-06 00:00:00.000,133.82,332052
2021-03-14 21:07:16.000,30716,2021-03-14 00:00:00.000,143.58,268858
2021-04-09 21:11:36.000,32689,2021-04-09 00:00:00.000,78.32,297657
2021-04-10 21:03:58.000,32175,2021-04-10 00:00:00.000,100.08,299375
2021-03-19 21:16:58.000,31264,2021-03-19 00:00:00.000,78.32,274271
2021-03-19 21:10:43.000,30407,2021-03-19 00:00:00.000,182.74,272789
2021-04-09 21:10:14.000,30324,2021-04-09 00:00:00.000,100.08,296841
2021-03-28 21:05:06.000,32327,2021-03-28 00:00:00.000,182.74,284181
2021-03-07 22:06:26.000,29810,2021-03-07 00:00:00.000,100.08,261356
2021-05-20 20:56:59.000,31016,2021-05-20 00:00:00.000,73.44,352718
2021-04-16 00:01:29.000,33762,2021-04-15 00:00:00.000,59.09,304468
2021-04-29 21:08:46.000,33109,2021-04-29 00:00:00.000,78.32,321761
2021-04-10 00:04:28.000,33437,2021-04-09 00:00:00.000,59.09,299192
2021-04-18 21:05:22.000,30728,2021-04-18 00:00:00.000,100.08,309310
2021-04-23 21:12:31.000,33747,2021-04-23 00:00:00.000,58.75,314955
2021-03-02 22:02:21.000,30000,2021-03-02 00:00:00.000,29.37,254471
2021-04-10 21:03:40.000,31862,2021-04-10 00:00:00.000,143.58,299203
2021-04-30 21:15:08.000,31106,2021-04-30 00:00:00.000,45.6,325330
2021-05-21 21:14:10.000,31252,2021-05-21 00:00:00.000,78.32,356901
2021-05-07 21:17:12.000,32009,2021-05-07 00:00:00.000,78.32,335325
2021-05-20 20:51:39.000,30938,2021-05-20 00:00:00.000,200.16,350007
2021-04-04 21:04:26.000,32378,2021-04-04 00:00:00.000,78.32,291885
2021-05-14 00:02:11.000,33610,2021-05-13 00:00:00.000,78.77,341946
2021-04-18 21:05:13.000,33329,2021-04-18 00:00:00.000,78.32,309228
2021-05-14 21:11:32.000,32210,2021-05-14 00:00:00.000,23.89,342836
2021-03-26 21:12:01.000,32150,2021-03-26 00:00:00.000,45.64,281492
2021-04-15 21:08:18.000,30974,2021-04-15 00:00:00.000,58.75,304107
2021-04-01 21:05:18.000,31774,2021-04-01 00:00:00.000,182.74,285803
2021-04-05 21:03:45.000,33515,2021-04-05 00:00:00.000,58.75,293159
2021-03-15 21:04:14.000,31590,2021-03-15 00:00:00.000,4.31,269520
2021-04-12 21:04:14.000,33436,2021-04-12 00:00:00.000,60.71,301660
2021-04-29 21:07:22.000,32061,2021-04-29 00:00:00.000,100.08,321069
2021-05-02 21:05:20.000,33351,2021-05-02 00:00:00.000,182.74,327781
2021-04-09 21:10:59.000,31510,2021-04-09 00:00:00.000,23.57,297283
2021-04-01 21:06:24.000,30938,2021-04-01 00:00:00.000,100.08,286455
2021-04-26 21:04:45.000,30183,2021-04-26 00:00:00.000,78.32,319943
2021-04-22 21:07:13.000,31983,2021-04-22 00:00:00.000,78.32,311574
2021-04-03 21:04:42.000,30554,2021-04-03 00:00:00.000,78.32,291353
2021-04-04 21:05:27.000,32325,2021-04-04 00:00:00.000,78.32,292570
2021-04-04 21:04:58.000,32373,2021-04-04 00:00:00.000,78.32,292237
2021-04-02 21:11:56.000,33162,2021-04-02 00:00:00.000,108.89,290064
2021-04-01 21:07:07.000,32796,2021-04-01 00:00:00.000,100.08,286912
2021-03-09 22:03:20.000,30190,2021-03-09 00:00:00.000,23.89,262483
2021-05-14 21:14:53.000,33103,2021-05-14 00:00:00.000,0,344429
2021-03-28 21:05:34.000,31954,2021-03-28 00:00:00.000,78.32,284342
2021-03-06 22:05:07.000,30473,2021-03-06 00:00:00.000,86.15,260129
2021-03-26 21:14:48.000,31615,2021-03-26 00:00:00.000,58.75,282519
2021-04-23 21:14:04.000,31933,2021-04-23 00:00:00.000,100.08,315748
2021-03-29 21:03:53.000,31544,2021-03-29 00:00:00.000,78.32,284718
2021-04-02 21:08:41.000,33663,2021-04-02 00:00:00.000,91.37,288079
2021-05-01 21:05:18.000,31867,2021-05-01 00:00:00.000,78.32,327179
2021-04-01 21:07:13.000,31090,2021-04-01 00:00:00.000,182.74,286969
2021-03-19 21:12:34.000,30444,2021-03-19 00:00:00.000,100.08,273140
2021-05-14 21:12:55.000,29784,2021-05-14 00:00:00.000,26.76,343528
2021-04-08 21:06:01.000,29941,2021-04-08 00:00:00.000,58.75,294037
2021-03-25 21:05:47.000,30911,2021-03-25 00:00:00.000,78.32,278682
2021-04-01 21:07:15.000,33308,2021-04-01 00:00:00.000,70.05,286990
2021-04-18 21:05:29.000,30080,2021-04-18 00:00:00.000,92.41,309370
2021-04-08 21:06:04.000,31845,2021-04-08 00:00:00.000,58.75,294077
2021-05-07 21:15:12.000,30858,2021-05-07 00:00:00.000,103.34,334286
2021-03-12 22:12:59.000,31087,2021-03-12 00:00:00.000,54.83,265789
2021-03-15 21:04:12.000,31593,2021-03-15 00:00:00.000,70.05,269512
2021-05-06 21:08:10.000,29868,2021-05-06 00:00:00.000,78.32,330874
2021-05-06 21:06:50.000,32100,2021-05-06 00:00:00.000,78.32,330174
2021-03-30 21:04:56.000,29980,2021-03-30 00:00:00.000,100.08,285524
2021-03-13 22:04:01.000,31101,2021-03-13 00:00:00.000,182.74,267587
2021-05-20 20:52:56.000,33358,2021-05-20 00:00:00.000,100.08,350643
2021-05-08 00:02:02.000,32097,2021-05-07 00:00:00.000,59.09,335909
2021-05-20 20:51:33.000,30079,2021-05-20 00:00:00.000,287.17,349966
2021-03-12 22:08:51.000,30119,2021-03-12 00:00:00.000,78.32,264838
2021-05-14 21:12:33.000,33617,2021-05-14 00:00:00.000,29.37,343368
2021-03-11 22:08:59.000,30878,2021-03-11 00:00:00.000,89.15,263671
2021-04-09 21:11:05.000,32017,2021-04-09 00:00:00.000,78.32,297334
2021-04-16 21:11:53.000,30316,2021-04-16 00:00:00.000,182.74,306088
2021-05-07 21:12:38.000,32485,2021-05-07 00:00:00.000,78.32,332943
2021-03-12 22:17:58.000,30564,2021-03-12 00:00:00.000,29.37,266717
2021-05-27 21:07:49.000,31148,2021-05-27 00:00:00.000,100.08,362483
2021-04-03 21:04:16.000,33209,2021-04-03 00:00:00.000,100.08,291054
2021-05-01 00:02:08.000,33235,2021-04-30 00:00:00.000,78.77,326589
2021-04-29 21:10:05.000,33370,2021-04-29 00:00:00.000,58.75,322409
2021-04-09 21:10:53.000,33112,2021-04-09 00:00:00.000,0,297217
2021-05-28 21:10:45.000,31351,2021-05-28 00:00:00.000,78.32,364772
2021-03-23 21:02:22.000,31661,2021-03-23 00:00:00.000,78.32,277867
2021-05-06 21:07:48.000,31764,2021-05-06 00:00:00.000,78.32,330687
2021-03-12 22:14:25.000,30356,2021-03-12 00:00:00.000,78.32,266064
2021-05-06 21:09:12.000,30136,2021-05-06 00:00:00.000,100.08,331456
2021-05-04 21:03:45.000,33698,2021-05-04 00:00:00.000,84.86,329918
2021-04-30 21:14:28.000,31201,2021-04-30 00:00:00.000,64.18,324979
2021-04-30 21:15:27.000,33378,2021-04-30 00:00:00.000,78.32,325485
2021-03-12 22:10:00.000,31262,2021-03-12 00:00:00.000,39.16,265156
2021-03-25 21:07:47.000,31127,2021-03-25 00:00:00.000,83.76,279469
2021-04-03 21:04:23.000,33192,2021-04-03 00:00:00.000,143.58,291135
2021-04-11 21:05:33.000,33174,2021-04-11 00:00:00.000,78.32,301014
2021-05-22 21:05:34.000,33225,2021-05-22 00:00:00.000,100.08,358935
2021-05-16 21:06:47.000,30622,2021-05-16 00:00:00.000,176.05,347735
2021-05-29 21:09:07.000,31539,2021-05-29 00:00:00.000,242.57,366246
2021-04-22 21:09:31.000,31720,2021-04-22 00:00:00.000,58.75,312721
2021-04-01 21:07:46.000,31135,2021-04-01 00:00:00.000,143.58,287328
2021-04-22 21:08:03.000,33673,2021-04-22 00:00:00.000,100.08,312007
2021-05-20 20:49:55.000,33380,2021-05-20 00:00:00.000,103.34,349161
2021-05-07 21:16:28.000,32584,2021-05-07 00:00:00.000,58.75,334945
2021-04-19 21:03:47.000,32404,2021-04-19 00:00:00.000,58.75,310255
2021-05-06 21:07:36.000,31572,2021-05-06 00:00:00.000,78.32,330589
2021-04-09 21:11:17.000,30490,2021-04-09 00:00:00.000,58.75,297454
2021-05-29 21:11:00.000,30607,2021-05-29 00:00:00.000,75.06,367209
2021-03-05 22:14:52.000,29795,2021-03-05 00:00:00.000,39.16,258805
2021-04-03 00:01:23.000,32943,2021-04-03 00:00:00.000,100.65,290746
2021-04-23 21:13:22.000,32125,2021-04-23 00:00:00.000,73.44,315402
2021-05-29 21:08:39.000,32277,2021-05-29 00:00:00.000,58.75,366008
2021-05-22 21:04:26.000,31200,2021-05-22 00:00:00.000,100.08,358346
2021-04-09 21:11:34.000,29920,2021-04-09 00:00:00.000,81.59,297635
2021-05-13 21:06:39.000,33276,2021-05-13 00:00:00.000,143.58,339680
2021-03-20 21:04:16.000,30563,2021-03-20 00:00:00.000,100.08,275515
2021-03-25 21:07:39.000,32415,2021-03-25 00:00:00.000,45.64,279412
2021-04-02 21:10:31.000,33813,2021-04-02 00:00:00.000,41.12,289194
2021-03-12 22:16:59.000,30780,2021-03-12 00:00:00.000,54.83,266550
2021-05-14 21:11:11.000,33076,2021-05-14 00:00:00.000,130.85,342680
2021-04-12 00:01:39.000,33760,2021-04-11 00:00:00.000,78.77,301176
2021-05-01 21:04:32.000,30490,2021-05-01 00:00:00.000,58.75,326745
2021-05-30 21:06:10.000,32229,2021-05-30 00:00:00.000,78.32,368989
2021-04-22 21:07:18.000,33519,2021-04-22 00:00:00.000,58.75,311614
2021-03-14 21:07:15.000,30602,2021-03-14 00:00:00.000,182.74,268855
2021-03-28 21:03:59.000,31432,2021-03-28 00:00:00.000,100.08,283792
2021-03-05 22:11:49.000,30270,2021-03-05 00:00:00.000,23.89,257959
2021-04-18 21:06:38.000,33605,2021-04-18 00:00:00.000,78.32,310005
2021-04-01 21:07:55.000,30584,2021-04-01 00:00:00.000,78.32,287432
2021-04-02 00:01:18.000,32903,2021-04-02 00:00:00.000,39.39,287521
2021-03-25 21:05:16.000,29880,2021-03-25 00:00:00.000,78.32,278475
2021-03-18 21:05:45.000,31016,2021-03-18 00:00:00.000,58.75,270662
2021-05-29 21:11:22.000,29991,2021-05-29 00:00:00.000,64.12,367391
2021-04-01 21:07:15.000,33317,2021-04-01 00:00:00.000,23.89,286988
2021-04-17 21:05:31.000,32935,2021-04-17 00:00:00.000,154.46,308913
2021-04-18 21:06:05.000,31946,2021-04-18 00:00:00.000,145.78,309694
2021-04-30 21:14:15.000,32611,2021-04-30 00:00:00.000,8.62,324908
2021-03-05 22:13:12.000,30091,2021-03-05 00:00:00.000,100.08,258336
2021-03-05 22:14:11.000,29938,2021-03-05 00:00:00.000,71.79,258619
2021-04-16 21:13:45.000,33469,2021-04-16 00:00:00.000,100.08,307097
2021-03-16 21:02:55.000,31770,2021-03-16 00:00:00.000,109.64,270001
2021-04-09 21:13:19.000,31048,2021-04-09 00:00:00.000,91.39,298701
2021-05-22 21:04:57.000,31532,2021-05-22 00:00:00.000,58.75,358634
2021-05-29 21:09:32.000,31183,2021-05-29 00:00:00.000,78.32,366464
2021-03-18 21:09:43.000,30999,2021-03-18 00:00:00.000,58.75,271607
2021-04-02 21:12:31.000,32197,2021-04-02 00:00:00.000,78.32,290465
2021-05-06 21:10:02.000,30221,2021-05-06 00:00:00.000,58.75,331938
2021-04-15 21:08:42.000,31148,2021-04-15 00:00:00.000,100.08,304361
2021-04-30 00:01:54.000,32580,2021-04-29 00:00:00.000,59.09,322828
2021-03-23 21:02:43.000,31868,2021-03-23 00:00:00.000,100.51,278020
2021-04-10 00:01:40.000,32097,2021-04-09 00:00:00.000,59.09,299128
2021-04-09 21:10:55.000,31678,2021-04-09 00:00:00.000,100.08,297239
2021-03-12 22:12:02.000,31164,2021-03-12 00:00:00.000,70.05,265596
2021-05-04 21:03:34.000,31993,2021-05-04 00:00:00.000,78.32,329828
2021-03-13 22:04:26.000,30551,2021-03-13 00:00:00.000,78.32,267708
2021-04-30 21:12:41.000,31211,2021-04-30 00:00:00.000,78.32,324029
2021-04-01 21:05:25.000,32030,2021-04-01 00:00:00.000,143.58,285876
2021-04-01 21:06:11.000,31805,2021-04-01 00:00:00.000,29.32,286312
2021-04-02 21:10:01.000,32125,2021-04-02 00:00:00.000,58.75,288891
2021-04-16 21:12:16.000,30207,2021-04-16 00:00:00.000,62.02,306274
2021-03-18 21:08:47.000,30002,2021-03-18 00:00:00.000,78.32,271364
2021-03-27 21:04:21.000,30486,2021-03-27 00:00:00.000,100.08,282964
2021-03-11 22:08:35.000,30271,2021-03-11 00:00:00.000,78.32,263554
2021-03-28 21:04:58.000,31826,2021-03-28 00:00:00.000,136.5,284137
2021-04-02 21:09:30.000,33076,2021-04-02 00:00:00.000,182.74,288597
2021-05-13 21:08:37.000,29941,2021-05-13 00:00:00.000,58.75,340763
2021-04-01 21:06:44.000,32852,2021-04-01 00:00:00.000,100.08,286657
2021-03-22 21:03:12.000,32566,2021-03-22 00:00:00.000,4.31,277231
2021-04-13 21:02:40.000,32414,2021-04-13 00:00:00.000,58.75,302054
2021-05-14 21:12:16.000,32689,2021-05-14 00:00:00.000,64.12,343223
2021-04-17 21:05:34.000,31795,2021-04-17 00:00:00.000,78.32,308951
2021-04-23 21:11:39.000,31210,2021-04-23 00:00:00.000,58.75,314511
2021-04-16 21:15:02.000,31141,2021-04-16 00:00:00.000,191.45,307762
2021-03-21 21:04:15.000,31800,2021-03-21 00:00:00.000,39.16,276796
2021-05-21 21:11:07.000,32848,2021-05-21 00:00:00.000,100.08,355333
2021-04-08 21:06:23.000,32393,2021-04-08 00:00:00.000,91.38,294263
2021-05-31 21:04:15.000,32475,2021-05-31 00:00:00.000,58.75,369895
2021-05-16 21:05:37.000,33174,2021-05-16 00:00:00.000,78.32,347159
2021-03-29 21:04:57.000,31562,2021-03-29 00:00:00.000,100.08,285088
2021-05-20 20:59:03.000,33208,2021-05-20 00:00:00.000,143.58,353820
2021-04-23 00:01:46.000,33396,2021-04-22 00:00:00.000,78.77,313621
2021-04-13 21:02:48.000,33650,2021-04-13 00:00:00.000,78.32,302114
2021-04-04 21:05:02.000,33311,2021-04-04 00:00:00.000,100.08,292277
2021-05-03 21:04:38.000,33443,2021-05-03 00:00:00.000,0,329214
2021-05-21 21:11:04.000,32131,2021-05-21 00:00:00.000,182.74,355308
2021-04-15 21:08:42.000,31497,2021-04-15 00:00:00.000,58.75,304355
2021-05-29 21:08:41.000,33786,2021-05-29 00:00:00.000,100.08,366034
2021-04-26 21:03:43.000,31531,2021-04-26 00:00:00.000,42.76,319340
2021-04-26 00:01:43.000,32596,2021-04-25 00:00:00.000,0,319321
2021-04-30 21:13:34.000,33044,2021-04-30 00:00:00.000,62.02,324531
2021-05-13 21:09:53.000,32252,2021-05-13 00:00:00.000,81.59,341456
2021-04-30 21:15:15.000,30134,2021-04-30 00:00:00.000,23.89,325385
2021-03-20 21:04:51.000,32281,2021-03-20 00:00:00.000,41.12,275692
2021-03-25 21:05:12.000,32987,2021-03-25 00:00:00.000,4.31,278450
2021-03-25 21:04:56.000,30707,2021-03-25 00:00:00.000,58.75,278338
2021-03-19 21:17:52.000,29828,2021-03-19 00:00:00.000,64.12,274481
2021-03-18 21:10:46.000,31319,2021-03-18 00:00:00.000,23.89,271829
2021-03-19 21:17:50.000,31666,2021-03-19 00:00:00.000,45.64,274469
2021-05-08 00:02:13.000,32129,2021-05-07 00:00:00.000,59.09,336008
2021-04-26 21:04:29.000,30048,2021-04-26 00:00:00.000,140.87,319785
2021-05-14 21:14:10.000,33471,2021-05-14 00:00:00.000,78.32,344098
2021-04-08 21:06:02.000,30097,2021-04-08 00:00:00.000,100.08,294048
2021-03-14 21:07:56.000,29908,2021-03-14 00:00:00.000,78.32,269011
2021-04-15 21:07:09.000,31776,2021-04-15 00:00:00.000,104.43,303407
2021-04-16 21:11:43.000,32380,2021-04-16 00:00:00.000,81.61,306020
2021-04-29 21:10:03.000,33380,2021-04-29 00:00:00.000,100.08,322389
2021-03-07 22:04:58.000,30661,2021-03-07 00:00:00.000,50.04,261005
2021-03-11 22:09:32.000,30745,2021-03-11 00:00:00.000,29.37,263813
2021-04-30 21:16:53.000,30115,2021-04-30 00:00:00.000,78.32,326221
2021-04-08 21:06:36.000,31653,2021-04-08 00:00:00.000,78.32,294389
2021-04-04 21:04:30.000,32272,2021-04-04 00:00:00.000,143.58,291928
2021-03-26 21:10:24.000,32791,2021-03-26 00:00:00.000,46.99,280912
2021-04-29 21:08:56.000,32752,2021-04-29 00:00:00.000,78.32,321845
2021-03-28 21:05:01.000,32272,2021-03-28 00:00:00.000,143.58,284155
2021-04-16 21:15:06.000,31106,2021-04-16 00:00:00.000,115.31,307799
2021-04-06 21:02:57.000,30698,2021-04-06 00:00:00.000,100.08,293675
2021-05-07 21:16:35.000,32380,2021-05-07 00:00:00.000,49.94,335007
2021-04-18 21:05:10.000,31556,2021-04-18 00:00:00.000,64.43,309211
2021-03-12 22:12:35.000,31112,2021-03-12 00:00:00.000,39.16,265710
2021-03-07 22:05:04.000,30629,2021-03-07 00:00:00.000,29.37,261037
2021-04-09 21:10:17.000,32110,2021-04-09 00:00:00.000,100.08,296879
2021-03-06 22:05:20.000,30386,2021-03-06 00:00:00.000,23.89,260189
2021-05-07 00:02:30.000,32200,2021-05-06 00:00:00.000,59.09,332374
2021-05-21 21:14:57.000,31683,2021-05-21 00:00:00.000,117.49,357271
2021-05-16 21:05:08.000,32417,2021-05-16 00:00:00.000,58.75,346920
2021-04-10 21:04:51.000,30554,2021-04-10 00:00:00.000,130.54,299872
2021-04-15 21:08:12.000,30265,2021-04-15 00:00:00.000,78.32,304040
2021-03-29 21:04:08.000,32037,2021-03-29 00:00:00.000,73.44,284810
2021-03-01 22:03:24.000,29890,2021-03-01 00:00:00.000,29.37,253816
2021-05-08 21:06:15.000,30567,2021-05-08 00:00:00.000,58.75,336998
2021-04-15 21:08:49.000,33169,2021-04-15 00:00:00.000,78.32,304430
2021-04-15 21:08:27.000,31888,2021-04-15 00:00:00.000,78.32,304200
2021-03-19 21:14:42.000,30251,2021-03-19 00:00:00.000,58.75,273706
2021-04-02 21:11:05.000,32352,2021-04-02 00:00:00.000,78.32,289534
2021-04-24 21:04:00.000,32175,2021-04-24 00:00:00.000,100.08,317383
2021-04-09 21:13:49.000,32128,2021-04-09 00:00:00.000,0,299018
2021-03-18 21:09:24.000,31701,2021-03-18 00:00:00.000,50.04,271531
2021-05-15 21:04:33.000,30486,2021-05-15 00:00:00.000,100.08,345875
2021-05-22 21:05:10.000,30473,2021-05-22 00:00:00.000,106.6,358735
2021-05-22 21:04:26.000,32315,2021-05-22 00:00:00.000,58.75,358344
2021-04-15 21:07:43.000,31016,2021-04-15 00:00:00.000,73.44,303735
2021-04-16 21:12:10.000,33257,2021-04-16 00:00:00.000,62.02,306225
2021-05-07 21:13:46.000,33680,2021-05-07 00:00:00.000,78.32,333530
2021-05-15 21:05:52.000,33804,2021-05-15 00:00:00.000,42.76,346566
2021-04-22 21:10:03.000,30657,2021-04-22 00:00:00.000,102.81,313021
2021-04-23 21:16:20.000,30902,2021-04-23 00:00:00.000,125.1,316812
2021-04-16 21:14:41.000,32538,2021-04-16 00:00:00.000,105.51,307575
2021-04-09 21:10:06.000,31557,2021-04-09 00:00:00.000,58.75,296758
2021-03-26 21:13:09.000,31767,2021-03-26 00:00:00.000,143.58,281909
2021-05-01 00:01:58.000,32583,2021-04-30 00:00:00.000,59.09,326494
2021-04-22 21:08:11.000,33825,2021-04-22 00:00:00.000,78.32,312086
2021-03-26 21:14:33.000,31933,2021-03-26 00:00:00.000,42.76,282418
2021-05-20 20:56:32.000,33110,2021-05-20 00:00:00.000,57.44,352473
2021-05-09 21:05:54.000,33299,2021-05-09 00:00:00.000,58.75,337331
2021-04-30 21:12:01.000,32262,2021-04-30 00:00:00.000,58.75,323654
2021-04-11 21:05:04.000,31560,2021-04-11 00:00:00.000,58.75,300721
2021-03-04 22:07:04.000,30227,2021-03-04 00:00:00.000,50.04,255466
2021-04-09 21:11:13.000,32929,2021-04-09 00:00:00.000,78.32,297416
2021-04-22 21:07:12.000,31612,2021-04-22 00:00:00.000,78.32,311565
2021-03-29 21:04:09.000,33456,2021-03-29 00:00:00.000,54.83,284813
2021-05-28 21:10:53.000,29784,2021-05-28 00:00:00.000,58.75,364838
2021-04-10 21:05:14.000,31345,2021-04-10 00:00:00.000,53.88,300106
2021-05-14 21:12:00.000,32804,2021-05-14 00:00:00.000,98.99,343073
2021-05-08 21:05:13.000,30528,2021-05-08 00:00:00.000,81.59,336457
2021-03-26 21:13:15.000,32594,2021-03-26 00:00:00.000,89.15,281949
2021-03-13 22:04:46.000,30572,2021-03-13 00:00:00.000,100.08,267807
2021-05-13 21:07:25.000,31806,2021-05-13 00:00:00.000,58.75,340107
2021-03-18 21:07:06.000,30685,2021-03-18 00:00:00.000,28.2,270939
2021-05-21 21:14:23.000,30294,2021-05-21 00:00:00.000,100.08,356994
2021-05-16 21:05:06.000,31432,2021-05-16 00:00:00.000,100.08,346896
2021-04-02 21:08:54.000,30042,2021-04-02 00:00:00.000,73.44,288220
2021-03-18 21:05:25.000,29844,2021-03-18 00:00:00.000,78.32,270597
2021-04-03 21:04:55.000,33633,2021-04-03 00:00:00.000,91.37,291503
2021-04-04 21:04:59.000,31509,2021-04-04 00:00:00.000,71.38,292247
2021-04-15 21:08:50.000,30079,2021-04-15 00:00:00.000,181.64,304436
2021-05-14 21:15:50.000,30289,2021-05-14 00:00:00.000,78.32,344899
2021-03-19 21:14:19.000,31276,2021-03-19 00:00:00.000,78.32,273601
2021-04-02 21:11:55.000,33173,2021-04-02 00:00:00.000,100.51,290059
2021-04-02 00:01:11.000,32500,2021-04-02 00:00:00.000,4.34,287465
2021-05-07 21:12:32.000,30130,2021-05-07 00:00:00.000,58.75,332887
2021-03-19 21:10:57.000,31203,2021-03-19 00:00:00.000,58.75,272833
2021-03-12 22:12:17.000,31143,2021-03-12 00:00:00.000,50.04,265649
2021-04-02 21:11:22.000,33549,2021-04-02 00:00:00.000,4.31,289711
2021-05-22 21:04:10.000,32530,2021-05-22 00:00:00.000,78.32,358197
2021-04-01 21:05:27.000,31441,2021-04-01 00:00:00.000,58.75,285897
2021-05-06 21:06:49.000,31649,2021-05-06 00:00:00.000,78.32,330166
2021-04-01 21:07:39.000,32358,2021-04-01 00:00:00.000,58.75,287253
2021-03-21 21:04:30.000,30316,2021-03-21 00:00:00.000,143.58,276889
2021-05-13 21:09:15.000,31695,2021-05-13 00:00:00.000,27.15,341126
2021-05-30 21:05:35.000,31444,2021-05-30 00:00:00.000,6.87,368686
2021-03-26 21:13:39.000,29992,2021-03-26 00:00:00.000,78.32,282090
2021-05-28 21:11:39.000,31048,2021-05-28 00:00:00.000,94.65,365211
2021-04-10 00:01:28.000,32950,2021-04-09 00:00:00.000,59.09,299071
2021-03-20 21:04:42.000,31407,2021-03-20 00:00:00.000,100.08,275645
2021-03-22 21:03:05.000,30810,2021-03-22 00:00:00.000,182.74,277189
2021-05-28 21:09:32.000,29882,2021-05-28 00:00:00.000,78.32,364141
2021-04-25 21:04:36.000,30710,2021-04-25 00:00:00.000,100.08,318336
2021-03-27 21:04:54.000,33190,2021-03-27 00:00:00.000,100.51,283174
2021-04-23 21:13:55.000,33796,2021-04-23 00:00:00.000,78.32,315679
2021-04-30 21:12:24.000,31539,2021-04-30 00:00:00.000,143.58,323875
2021-03-26 21:14:54.000,30343,2021-03-26 00:00:00.000,58.75,282553
2021-04-18 21:06:25.000,31764,2021-04-18 00:00:00.000,78.32,309878
2021-03-04 22:07:38.000,30129,2021-03-04 00:00:00.000,89.15,255618
2021-04-09 21:13:35.000,30852,2021-04-09 00:00:00.000,71.38,298870
2021-04-06 21:02:49.000,33485,2021-04-06 00:00:00.000,62.02,293616
2021-03-29 21:04:03.000,29846,2021-03-29 00:00:00.000,100.08,284779
2021-04-16 21:10:35.000,32398,2021-04-16 00:00:00.000,42.22,305445
2021-03-16 21:02:51.000,29958,2021-03-16 00:00:00.000,58.75,269985
2021-03-26 21:08:54.000,31952,2021-03-26 00:00:00.000,58.75,280397
2021-04-03 00:01:24.000,32671,2021-04-03 00:00:00.000,29.54,290755
2021-05-21 00:40:25.000,32678,2021-05-20 00:00:00.000,78.77,354504
2021-04-30 21:12:55.000,31039,2021-04-30 00:00:00.000,78.32,324165
2021-04-02 21:11:49.000,33244,2021-04-02 00:00:00.000,23.89,289994
2021-04-15 21:07:58.000,29876,2021-04-15 00:00:00.000,62.02,303898
2021-05-21 21:11:34.000,31562,2021-05-21 00:00:00.000,100.08,355557
2021-04-27 21:02:35.000,30190,2021-04-27 00:00:00.000,78.32,320109
2021-04-23 21:11:00.000,30146,2021-04-23 00:00:00.000,78.32,314171
2021-04-05 21:03:13.000,30803,2021-04-05 00:00:00.000,62,292863
2021-03-09 22:02:27.000,29958,2021-03-09 00:00:00.000,58.75,262220
2021-04-09 00:01:25.000,32580,2021-04-08 00:00:00.000,59.09,295798
2021-04-02 21:10:55.000,30962,2021-04-02 00:00:00.000,58.75,289434
2021-04-17 21:04:27.000,29928,2021-04-17 00:00:00.000,78.32,308241
2021-03-14 21:06:34.000,31481,2021-03-14 00:00:00.000,29.37,268721
2021-03-13 22:06:11.000,30889,2021-03-13 00:00:00.000,29.37,268152
2021-03-12 22:14:31.000,30970,2021-03-12 00:00:00.000,71.79,266086
2021-04-08 21:06:45.000,31828,2021-04-08 00:00:00.000,78.32,294488
2021-04-02 21:11:34.000,33451,2021-04-02 00:00:00.000,100.51,289838
2021-05-15 21:04:34.000,30463,2021-05-15 00:00:00.000,58.75,345878
2021-05-06 21:07:53.000,31016,2021-05-06 00:00:00.000,73.44,330733
2021-04-19 21:03:54.000,32313,2021-04-19 00:00:00.000,78.87,310321
2021-04-03 21:04:07.000,30765,2021-04-03 00:00:00.000,100.08,290952
2021-04-29 21:09:15.000,33092,2021-04-29 00:00:00.000,125.1,321987
2021-03-14 21:07:23.000,30631,2021-03-14 00:00:00.000,100.08,268883
2021-04-30 21:16:32.000,29993,2021-04-30 00:00:00.000,58.75,326026
2021-05-10 21:04:02.000,29807,2021-05-10 00:00:00.000,58.75,338557
2021-04-30 21:11:59.000,32188,2021-04-30 00:00:00.000,182.74,323641
2021-04-01 21:06:45.000,32749,2021-04-01 00:00:00.000,104.43,286676
2021-03-20 21:04:22.000,30521,2021-03-20 00:00:00.000,58.75,275542
2021-05-10 21:03:48.000,30715,2021-05-10 00:00:00.000,58.75,338446
2021-03-12 22:10:39.000,31248,2021-03-12 00:00:00.000,70.05,265303
2021-03-12 22:16:07.000,30879,2021-03-12 00:00:00.000,70.05,266390
2021-03-27 21:05:03.000,31483,2021-03-27 00:00:00.000,169.7,283237
2021-04-29 21:07:22.000,32657,2021-04-29 00:00:00.000,78.32,321066
2021-04-04 21:04:34.000,31493,2021-04-04 00:00:00.000,143.58,291975
2021-04-10 21:04:02.000,31944,2021-04-10 00:00:00.000,119.12,299415
2021-03-18 21:07:20.000,31089,2021-03-18 00:00:00.000,78.32,270997
2021-04-12 21:04:15.000,32466,2021-04-12 00:00:00.000,143.58,301669
2021-05-20 20:57:20.000,33081,2021-05-20 00:00:00.000,143.58,352895
