CREATEDAT,DELIVERYDATE,ID,INVOICEID,USERID
2021-04-28 12:14:27.000,2021-05-10 00:00:00.000,633747,335568,32234
2021-05-14 00:01:19.000,2021-05-16 00:00:00.000,661623,341695,33523
2021-03-08 04:01:00.000,2021-03-15 00:00:00.000,553677,266531,30371
2021-04-13 18:20:20.000,2021-04-26 00:00:00.000,608198,316746,31048
2021-03-16 19:01:52.000,2021-03-21 00:00:00.000,565859,271276,30718
2021-03-18 03:47:44.000,2021-03-22 00:00:00.000,567834,273718,32003
2021-05-23 19:07:36.000,2021-05-26 00:00:00.000,678813,359499,32476
2021-03-01 21:07:03.000,2021-03-04 00:00:00.000,544298,253804,29898
2021-03-25 14:33:50.000,2021-03-29 00:00:00.000,578386,281222,30006
2021-04-22 00:40:49.000,2021-04-25 00:00:00.000,622497,313580,32350
2021-04-22 21:03:24.000,2021-04-25 00:00:00.000,624081,311572,31988
2021-03-10 00:19:52.000,2021-03-14 00:00:00.000,556228,263381,30974
2021-04-10 21:02:02.000,2021-04-13 00:00:00.000,603734,299374,32259
2021-03-19 01:13:41.000,2021-03-25 00:00:00.000,569419,277531,31197
2021-04-22 21:03:23.000,2021-04-25 00:00:00.000,624075,311576,32501
2021-04-16 15:57:48.000,2021-04-26 00:00:00.000,613579,,32398
2021-03-21 04:11:31.000,2021-04-08 00:00:00.000,572554,,32364
2021-04-15 20:07:18.000,2021-04-19 00:00:00.000,611888,305988,30935
2021-05-01 15:04:55.000,2021-05-05 00:00:00.000,639555,328235,31407
2021-04-15 14:41:35.000,2021-04-19 00:00:00.000,611267,306088,30316
2021-05-08 02:59:48.000,2021-05-18 00:00:00.000,651701,346566,33804
2021-05-18 13:10:48.000,2021-05-21 00:00:00.000,668995,348850,32690
2021-03-09 05:30:56.000,2021-03-14 00:00:00.000,554974,263640,30900
2021-04-07 19:34:15.000,2021-04-18 00:00:00.000,598347,,33035
2021-04-20 22:07:54.000,2021-04-30 00:00:00.000,620920,320440,30770
2021-04-14 03:12:00.000,2021-04-26 00:00:00.000,609210,316675,31533
2021-04-13 17:01:49.000,2021-04-26 00:00:00.000,607832,316781,30289
2021-05-05 22:45:56.000,2021-05-18 00:00:00.000,646650,346604,32972
2021-04-02 20:18:32.000,2021-04-12 00:00:00.000,590974,298490,30951
2021-05-18 23:17:42.000,2021-05-24 00:00:00.000,670195,356918,33413
2021-04-04 01:02:19.000,2021-04-19 00:00:00.000,593097,,32740
2021-03-20 00:22:26.000,2021-03-29 00:00:00.000,571236,282228,29821
2021-03-31 21:16:11.000,2021-04-12 00:00:00.000,587832,298678,33840
2021-04-05 20:13:23.000,2021-04-12 00:00:00.000,595249,,30575
2021-03-24 23:29:35.000,2021-03-30 00:00:00.000,577731,283405,32293
2021-04-10 00:01:13.000,2021-04-12 00:00:00.000,602722,299068,32535
2021-05-25 01:44:52.000,2021-06-01 00:00:00.000,681298,367634,32538
2021-05-17 10:36:40.000,2021-05-23 00:00:00.000,667308,352967,30799
2021-04-01 20:33:40.000,2021-04-04 00:00:00.000,589303,285850,32444
2021-05-14 15:43:01.000,2021-05-17 00:00:00.000,662576,342836,32210
2021-03-24 08:14:01.000,2021-04-04 00:00:00.000,576868,287532,32812
2021-03-11 08:10:35.000,2021-03-15 00:00:00.000,557730,265686,31123
2021-05-21 20:33:28.000,2021-05-24 00:00:00.000,675688,355512,31371
2021-04-17 17:03:20.000,2021-04-20 00:00:00.000,615961,308297,31693
2021-03-22 21:32:20.000,2021-04-08 00:00:00.000,574797,,31786
2021-05-13 19:59:16.000,2021-05-23 00:00:00.000,660941,,33180
2021-03-22 03:20:38.000,2021-04-06 00:00:00.000,573851,291672,31862
2021-05-20 13:46:09.000,2021-05-24 00:00:00.000,672499,356428,30697
2021-04-03 11:41:29.000,2021-04-08 00:00:00.000,591990,,30772
2021-05-16 01:16:19.000,2021-05-23 00:00:00.000,665332,353267,30469
2021-04-09 21:02:49.000,2021-04-12 00:00:00.000,602022,296368,32335
2021-03-08 23:18:26.000,2021-03-15 00:00:00.000,554614,266432,30863
2021-03-08 02:34:19.000,2021-03-11 00:00:00.000,553607,261793,30788
2021-03-04 18:24:55.000,2021-03-08 00:00:00.000,548174,257861,30307
2021-05-07 21:05:13.000,2021-05-10 00:00:00.000,650858,332931,31953
2021-04-29 15:47:31.000,2021-05-02 00:00:00.000,635429,321078,29834
2021-05-21 20:56:55.000,2021-05-24 00:00:00.000,675773,355489,30197
2021-03-17 09:49:48.000,2021-03-22 00:00:00.000,566743,273959,29916
2021-04-28 01:17:00.000,2021-05-04 00:00:00.000,633389,327270,32224
2021-05-11 17:54:03.000,2021-05-17 00:00:00.000,657332,344187,31980
2021-03-22 19:31:39.000,2021-03-29 00:00:00.000,574498,281978,32556
2021-03-28 14:51:25.000,2021-03-31 00:00:00.000,583077,283971,32417
2021-05-28 21:04:28.000,2021-05-31 00:00:00.000,687750,363768,31307
2021-03-16 21:13:18.000,2021-03-26 00:00:00.000,566118,,31800
2021-04-29 18:52:54.000,2021-05-03 00:00:00.000,635897,324592,30529
2021-04-16 00:22:41.000,2021-04-26 00:00:00.000,612604,,33022
2021-05-06 19:53:02.000,2021-05-11 00:00:00.000,648322,336767,30622
2021-05-08 13:16:02.000,2021-05-11 00:00:00.000,651900,336572,31274
2021-04-05 23:55:11.000,2021-04-18 00:00:00.000,595707,304329,33392
2021-04-22 23:29:44.000,2021-05-02 00:00:00.000,624600,322430,31497
2021-03-13 06:14:47.000,2021-03-18 00:00:00.000,560985,269631,29973
2021-04-12 15:58:22.000,2021-04-16 00:00:00.000,606225,,33846
2021-04-30 21:04:19.000,2021-05-03 00:00:00.000,638190,323641,32188
2021-05-02 14:28:23.000,2021-05-10 00:00:00.000,640920,,30378
2021-04-29 23:01:58.000,2021-05-03 00:00:00.000,636619,324473,31954
2021-05-06 05:18:37.000,2021-05-16 00:00:00.000,647183,,33728
2021-04-10 21:02:08.000,2021-04-13 00:00:00.000,603748,299359,30481
2021-03-27 23:56:34.000,2021-04-15 00:00:00.000,582633,,33266
2021-04-01 21:58:14.000,2021-04-05 00:00:00.000,589679,288786,29882
2021-05-10 15:59:46.000,2021-05-13 00:00:00.000,655288,338500,32447
2021-05-06 00:26:41.000,2021-05-09 00:00:00.000,646829,330806,31380
2021-04-16 02:28:13.000,2021-04-26 00:00:00.000,612788,316453,32007
2021-04-16 17:58:14.000,2021-04-27 00:00:00.000,614206,318041,33744
2021-03-28 00:02:19.000,2021-04-01 00:00:00.000,582640,284919,31595
2021-05-16 12:31:12.000,2021-06-01 00:00:00.000,665604,368265,30329
2021-05-11 20:51:21.000,2021-05-26 00:00:00.000,657705,360195,30460
2021-05-28 21:04:28.000,2021-05-31 00:00:00.000,687748,363782,30992
2021-03-31 13:08:43.000,2021-04-04 00:00:00.000,587341,286375,31430
2021-03-14 15:04:10.000,2021-03-18 00:00:00.000,562458,269582,31502
2021-04-23 17:03:43.000,2021-04-26 00:00:00.000,625511,314777,32158
2021-05-21 14:15:19.000,2021-05-24 00:00:00.000,675009,355897,32432
2021-03-26 21:02:47.000,2021-03-29 00:00:00.000,580790,280357,30408
2021-03-24 23:12:32.000,2021-04-04 00:00:00.000,577699,,30479
2021-05-04 16:49:01.000,2021-05-11 00:00:00.000,644651,336873,32224
2021-04-06 15:37:06.000,2021-04-12 00:00:00.000,596525,297947,31019
2021-03-29 16:23:25.000,2021-04-12 00:00:00.000,584609,,32557
2021-03-16 16:11:25.000,2021-03-19 00:00:00.000,565263,270023,31759
2021-04-30 21:05:07.000,2021-05-03 00:00:00.000,638254,323570,30086
2021-03-07 02:42:49.000,2021-03-22 00:00:00.000,552101,,30384
2021-04-13 12:07:22.000,2021-04-27 00:00:00.000,607500,318086,31741
2021-03-31 17:42:48.000,2021-04-09 00:00:00.000,587636,293708,33812
2021-04-23 10:26:51.000,2021-05-03 00:00:00.000,625108,325882,30329
2021-03-27 00:45:58.000,2021-04-05 00:00:00.000,581412,290734,33161
2021-04-11 21:02:40.000,2021-04-14 00:00:00.000,605230,300324,30602
2021-04-16 14:40:45.000,2021-04-19 00:00:00.000,613295,305521,30429
2021-05-17 18:09:27.000,2021-05-20 00:00:00.000,667783,348104,31630
2021-04-30 01:13:56.000,2021-05-04 00:00:00.000,636860,327128,33248
2021-03-21 13:08:12.000,2021-03-24 00:00:00.000,572705,276568,32379
2021-04-23 19:05:40.000,2021-04-26 00:00:00.000,625910,314510,30236
2021-05-11 21:19:53.000,2021-05-17 00:00:00.000,657863,344091,33073
2021-03-30 15:57:30.000,2021-04-12 00:00:00.000,586211,,31026
2021-03-21 17:05:16.000,2021-03-24 00:00:00.000,572962,276485,32390
2021-03-26 08:47:22.000,2021-04-04 00:00:00.000,579885,287089,31235
2021-03-16 21:35:20.000,2021-03-21 00:00:00.000,566142,271240,31807
2021-05-20 20:45:19.000,2021-05-23 00:00:00.000,673499,350129,33817
2021-03-19 02:01:27.000,2021-03-22 00:00:00.000,569476,273387,30596
2021-04-01 15:24:35.000,2021-04-05 00:00:00.000,588814,288939,32341
2021-03-25 15:20:58.000,2021-03-28 00:00:00.000,578532,278508,32974
2021-03-31 12:13:27.000,2021-04-04 00:00:00.000,587311,286390,30831
2021-03-30 21:26:15.000,2021-04-04 00:00:00.000,586718,286508,30157
2021-03-04 21:57:46.000,2021-03-07 00:00:00.000,548462,255106,30336
2021-04-02 23:27:19.000,2021-04-16 00:00:00.000,591725,302384,30714
2021-03-13 00:32:28.000,2021-03-16 00:00:00.000,560813,267871,31333
2021-03-26 17:51:49.000,2021-03-29 00:00:00.000,580517,280518,31347
2021-04-22 12:03:07.000,2021-04-26 00:00:00.000,622882,315370,31681
2021-04-04 13:12:26.000,2021-04-07 00:00:00.000,593360,292117,32842
2021-05-10 22:51:24.000,2021-05-14 00:00:00.000,656064,339229,29845
2021-03-24 02:02:55.000,2021-03-28 00:00:00.000,576671,278960,31185
2021-04-24 19:38:17.000,2021-05-02 00:00:00.000,627836,322998,33035
2021-04-28 19:12:44.000,2021-05-03 00:00:00.000,634186,324922,32193
2021-05-18 12:30:23.000,2021-05-24 00:00:00.000,668961,357174,33471
2021-04-11 21:02:29.000,2021-04-14 00:00:00.000,605220,300326,31478
2021-05-28 19:01:57.000,2021-05-31 00:00:00.000,687453,363975,31371
2021-05-11 23:01:16.000,2021-05-18 00:00:00.000,658069,346433,30613
2021-03-04 14:59:13.000,2021-03-07 00:00:00.000,547691,,30057
2021-05-07 15:12:27.000,2021-05-09 00:00:00.000,650122,,29970
2021-03-23 06:09:39.000,2021-04-06 00:00:00.000,575301,291660,32302
2021-04-13 22:43:58.000,2021-04-18 00:00:00.000,608783,303399,30966
2021-04-30 14:59:13.000,2021-05-03 00:00:00.000,637530,324055,33831
2021-03-24 18:43:38.000,2021-03-28 00:00:00.000,577343,278841,32861
2021-04-28 01:50:04.000,2021-05-10 00:00:00.000,633443,335580,33258
2021-05-22 21:02:28.000,2021-05-25 00:00:00.000,677573,358344,32315
2021-03-26 13:12:27.000,2021-03-29 00:00:00.000,579995,280867,31891
2021-04-19 21:02:15.000,2021-04-22 00:00:00.000,619241,310257,32475
2021-03-06 19:47:51.000,2021-03-09 00:00:00.000,551530,259855,30574
2021-05-25 17:49:54.000,2021-06-02 00:00:00.000,682259,369483,32816
2021-05-31 19:13:51.000,2021-06-03 00:00:00.000,692894,370014,33779
2021-03-17 00:59:22.000,2021-03-21 00:00:00.000,566441,271175,31839
2021-03-22 18:43:00.000,2021-04-05 00:00:00.000,574455,,30206
2021-04-30 21:03:50.000,2021-05-03 00:00:00.000,638140,323685,33815
2021-03-04 14:18:23.000,2021-03-07 00:00:00.000,547654,255392,30273
2021-03-20 20:37:27.000,2021-04-04 00:00:00.000,571933,287460,32317
2021-05-24 01:10:27.000,2021-06-06 00:00:00.000,679613,,30076
2021-05-12 05:12:54.000,2021-05-17 00:00:00.000,658661,345627,32922
2021-04-22 21:03:08.000,2021-04-25 00:00:00.000,624059,311593,33462
2021-05-31 21:02:50.000,2021-06-03 00:00:00.000,693147,369894,33592
2021-04-13 13:59:10.000,2021-04-16 00:00:00.000,607579,302128,33032
2021-05-05 00:22:55.000,2021-05-09 00:00:00.000,645515,331068,30824
2021-04-13 12:19:59.000,2021-04-16 00:00:00.000,607507,,33301
2021-05-03 14:23:58.000,2021-05-06 00:00:00.000,642610,329045,30528
2021-05-14 17:05:16.000,2021-05-17 00:00:00.000,662752,342759,30648
2021-04-27 17:18:07.000,2021-05-02 00:00:00.000,632605,321783,30401
2021-04-29 20:59:16.000,2021-05-02 00:00:00.000,636104,320869,31838
2021-04-12 00:01:28.000,2021-04-14 00:00:00.000,605594,301179,32892
2021-03-19 17:58:21.000,2021-03-22 00:00:00.000,570008,273169,32188
2021-03-29 17:30:58.000,2021-04-04 00:00:00.000,584715,286832,30220
2021-04-29 22:00:22.000,2021-05-10 00:00:00.000,636532,,32884
2021-04-08 03:02:02.000,2021-04-11 00:00:00.000,598915,294441,30831
2021-03-15 18:17:26.000,2021-03-21 00:00:00.000,564118,271600,31649
2021-03-14 18:41:20.000,2021-03-17 00:00:00.000,562743,268569,31528
2021-03-24 03:35:07.000,2021-04-05 00:00:00.000,576768,290348,31998
2021-04-13 17:41:24.000,2021-04-18 00:00:00.000,608034,303545,31235
2021-04-15 17:54:51.000,2021-04-18 00:00:00.000,611666,,30224
2021-05-16 21:03:00.000,2021-05-19 00:00:00.000,666550,346886,30636
2021-04-25 00:36:02.000,2021-04-29 00:00:00.000,628341,319771,30665
2021-05-29 14:11:37.000,2021-06-03 00:00:00.000,688972,,33779
2021-03-18 01:27:27.000,2021-03-21 00:00:00.000,567639,270925,30243
2021-03-03 20:22:34.000,2021-03-08 00:00:00.000,546874,258167,30175
2021-04-07 15:11:19.000,2021-04-19 00:00:00.000,598063,,30823
2021-05-02 00:36:57.000,2021-05-05 00:00:00.000,640423,328150,32449
2021-03-26 15:13:57.000,2021-03-29 00:00:00.000,580297,280650,30935
2021-04-03 13:22:37.000,2021-04-06 00:00:00.000,592085,291142,31407
2021-05-12 01:52:16.000,2021-05-16 00:00:00.000,658434,340454,32352
2021-05-06 22:22:00.000,2021-05-16 00:00:00.000,648864,,33333
2021-05-24 21:02:31.000,2021-05-27 00:00:00.000,680730,360440,32687
2021-04-12 22:30:45.000,2021-04-21 00:00:00.000,606917,309953,33299
2021-04-08 22:55:24.000,2021-04-12 00:00:00.000,600516,297090,32740
2021-04-13 18:40:41.000,2021-04-25 00:00:00.000,608276,313327,31866
2021-04-16 03:50:30.000,2021-04-19 00:00:00.000,612863,305759,33682
2021-03-14 19:51:55.000,2021-03-21 00:00:00.000,562839,271734,30138
2021-03-14 20:18:18.000,2021-03-17 00:00:00.000,562871,268536,31538
2021-04-26 21:06:32.000,2021-05-02 00:00:00.000,631324,322026,33327
2021-04-18 12:45:17.000,2021-04-21 00:00:00.000,616976,309531,31509
2021-03-23 12:48:57.000,2021-04-05 00:00:00.000,575408,,30524
2021-03-25 16:08:33.000,2021-04-01 00:00:00.000,578612,285019,32981
2021-05-27 00:34:44.000,2021-05-30 00:00:00.000,684363,362110,30266
2021-03-20 13:30:33.000,2021-03-23 00:00:00.000,571482,275693,31377
2021-03-28 21:25:32.000,2021-04-06 00:00:00.000,583773,291563,30131
2021-03-29 16:19:50.000,2021-04-06 00:00:00.000,584604,291543,32306
2021-05-16 19:53:54.000,2021-05-19 00:00:00.000,666354,347008,33253
2021-03-14 15:42:27.000,2021-03-17 00:00:00.000,562513,268624,31509
2021-05-03 23:38:41.000,2021-05-10 00:00:00.000,643635,,29837
2021-04-19 20:25:08.000,2021-05-03 00:00:00.000,619153,326173,30902
2021-05-11 18:33:20.000,2021-05-17 00:00:00.000,657396,344180,32694
2021-03-22 08:20:18.000,2021-04-04 00:00:00.000,573941,,32264
2021-03-22 05:42:26.000,2021-03-25 00:00:00.000,573920,277355,32497
2021-05-02 21:03:15.000,2021-05-05 00:00:00.000,641630,327740,30728
2021-04-26 23:50:53.000,2021-05-09 00:00:00.000,631559,332036,30770
2021-05-12 17:17:13.000,2021-05-17 00:00:00.000,659082,343804,33372
2021-03-11 21:06:40.000,2021-03-14 00:00:00.000,558525,262843,31185
2021-04-09 12:00:22.000,2021-04-19 00:00:00.000,601049,,31320
2021-04-27 15:15:36.000,2021-05-02 00:00:00.000,632253,321861,32452
2021-04-01 21:02:34.000,2021-04-06 00:00:00.000,589412,,31974
2021-04-11 14:42:58.000,2021-04-18 00:00:00.000,604589,303932,31324
2021-04-05 02:19:49.000,2021-04-12 00:00:00.000,594472,298247,33371
2021-04-21 03:21:41.000,2021-04-30 00:00:00.000,621353,,31683
2021-05-09 21:03:05.000,2021-05-12 00:00:00.000,654165,337320,33678
2021-04-01 19:12:02.000,2021-04-06 00:00:00.000,589208,291356,32319
2021-03-05 15:32:25.000,2021-03-09 00:00:00.000,549623,260170,30426
2021-04-25 21:02:21.000,2021-04-28 00:00:00.000,629562,318342,31761
2021-04-24 21:02:04.000,2021-04-27 00:00:00.000,627980,317378,30520
2021-03-24 21:20:48.000,2021-03-29 00:00:00.000,577539,281414,32126
2021-04-03 11:54:39.000,2021-04-26 00:00:00.000,592000,,33667
2021-03-09 17:29:20.000,2021-03-14 00:00:00.000,555507,263529,29834
2021-04-26 14:47:04.000,2021-05-02 00:00:00.000,630603,322097,32065
2021-04-03 21:02:00.000,2021-04-06 00:00:00.000,592719,290922,32246
2021-03-22 19:28:03.000,2021-03-29 00:00:00.000,574490,281982,32555
2021-04-18 01:51:46.000,2021-05-02 00:00:00.000,616762,322798,30079
2021-05-21 13:43:15.000,2021-06-01 00:00:00.000,674894,367943,31751
2021-03-02 03:06:17.000,2021-03-15 00:00:00.000,544862,,29953
2021-05-21 16:41:25.000,2021-05-24 00:00:00.000,675362,355658,30781
2021-04-30 13:39:00.000,2021-05-03 00:00:00.000,637273,324227,29878
2021-03-15 16:56:46.000,2021-03-28 00:00:00.000,564024,,30272
2021-05-05 19:25:00.000,2021-05-10 00:00:00.000,646408,336008,32129
2021-05-26 23:41:20.000,2021-05-30 00:00:00.000,684280,,32672
2021-05-07 17:39:33.000,2021-05-17 00:00:00.000,650392,,32301
2021-03-18 02:59:39.000,2021-03-29 00:00:00.000,567776,,31981
2021-03-24 13:59:49.000,2021-03-29 00:00:00.000,577002,281538,31257
2021-03-26 03:54:43.000,2021-04-01 00:00:00.000,579810,284987,33059
2021-03-23 15:19:11.000,2021-03-26 00:00:00.000,575673,277813,31788
2021-04-20 16:57:46.000,2021-04-23 00:00:00.000,620375,,32604
2021-04-23 21:04:37.000,2021-04-26 00:00:00.000,626327,314207,31069
2021-04-17 03:27:33.000,2021-04-27 00:00:00.000,615416,,31951
2021-04-01 01:55:54.000,2021-04-05 00:00:00.000,588195,289052,33643
2021-05-21 00:46:36.000,2021-05-24 00:00:00.000,674413,356154,33747
2021-03-17 23:50:54.000,2021-03-21 00:00:00.000,567510,270943,31960
2021-04-30 21:03:57.000,2021-05-03 00:00:00.000,638158,323673,33281
2021-04-15 01:27:48.000,2021-04-18 00:00:00.000,610603,303051,32720
2021-05-02 13:50:54.000,2021-05-05 00:00:00.000,640834,328053,30805
2021-04-06 15:58:54.000,2021-04-18 00:00:00.000,596626,304271,31884
2021-03-16 01:43:49.000,2021-03-21 00:00:00.000,564787,271519,31709
2021-05-14 19:08:39.000,2021-05-24 00:00:00.000,662935,,32182
2021-03-23 15:59:24.000,2021-04-05 00:00:00.000,575799,290417,30951
2021-04-28 21:04:57.000,2021-05-02 00:00:00.000,634311,321418,31574
2021-05-21 04:54:09.000,2021-05-24 00:00:00.000,674663,356058,30882
2021-05-20 15:57:25.000,2021-05-31 00:00:00.000,672783,,32341
2021-05-04 21:02:01.000,2021-05-07 00:00:00.000,645144,329569,33249
2021-03-22 21:54:44.000,2021-03-29 00:00:00.000,574823,281946,29884
2021-03-24 15:05:36.000,2021-03-30 00:00:00.000,577071,,32769
2021-04-09 04:09:20.000,2021-04-14 00:00:00.000,600909,300860,31013
2021-03-18 00:54:26.000,2021-03-24 00:00:00.000,567596,,31471
2021-04-15 13:55:35.000,2021-04-26 00:00:00.000,611138,316534,30601
2021-03-21 23:42:30.000,2021-04-05 00:00:00.000,573642,290550,30436
2021-04-28 18:09:07.000,2021-05-10 00:00:00.000,634111,,33735
2021-05-21 16:33:48.000,2021-05-31 00:00:00.000,675348,365196,33813
2021-04-03 17:34:19.000,2021-04-15 00:00:00.000,592466,,33389
2021-03-18 17:01:40.000,2021-03-22 00:00:00.000,568522,273599,32048
2021-04-01 19:07:40.000,2021-04-04 00:00:00.000,589201,285875,31224
2021-03-28 16:49:43.000,2021-04-05 00:00:00.000,583261,,31518
2021-05-09 21:03:17.000,2021-05-12 00:00:00.000,654173,337312,32045
2021-04-07 02:36:05.000,2021-04-19 00:00:00.000,597682,,33590
2021-04-15 00:14:59.000,2021-04-19 00:00:00.000,610462,306251,30189
2021-05-01 18:30:02.000,2021-05-04 00:00:00.000,639840,326839,31213
2021-05-23 21:03:16.000,2021-05-26 00:00:00.000,679087,359342,31493
2021-03-20 14:32:33.000,2021-03-28 00:00:00.000,571559,279482,32285
2021-05-25 03:18:12.000,2021-06-01 00:00:00.000,681426,,30469
2021-04-01 19:09:02.000,2021-04-05 00:00:00.000,589204,288842,30931
2021-03-11 14:15:22.000,2021-03-15 00:00:00.000,557823,265657,30377
2021-04-17 18:35:56.000,2021-04-25 00:00:00.000,616079,312987,31973
2021-05-25 17:39:10.000,2021-06-01 00:00:00.000,682224,368467,32129
2021-03-13 04:43:05.000,2021-03-16 00:00:00.000,560965,267834,31349
2021-03-25 21:01:07.000,2021-04-04 00:00:00.000,579108,287516,33011
2021-05-28 21:04:12.000,2021-05-31 00:00:00.000,687732,363794,33093
2021-04-16 21:03:53.000,2021-04-19 00:00:00.000,614637,305077,30692
2021-04-20 14:20:02.000,2021-04-20 00:00:00.000,620121,,33557
2021-05-04 18:01:59.000,2021-05-09 00:00:00.000,644827,332318,32371
2021-04-13 16:53:21.000,2021-04-18 00:00:00.000,607794,303612,30138
2021-05-18 13:13:09.000,2021-05-28 00:00:00.000,669003,,33540
2021-05-18 03:45:45.000,2021-05-24 00:00:00.000,668782,357195,31098
2021-05-05 01:22:04.000,2021-05-09 00:00:00.000,645599,331043,33008
2021-03-16 13:53:36.000,2021-03-16 00:00:00.000,565012,270352,30574
2021-03-13 18:20:34.000,2021-03-19 00:00:00.000,561459,,31397
2021-03-10 04:17:06.000,2021-03-15 00:00:00.000,556544,265986,31007
2021-03-20 06:25:20.000,2021-03-31 00:00:00.000,571375,284485,32231
2021-03-07 18:23:38.000,2021-03-21 00:00:00.000,552767,272257,30646
2021-05-22 21:02:28.000,2021-05-25 00:00:00.000,677567,358357,32514
2021-05-14 19:28:43.000,2021-05-17 00:00:00.000,662973,342647,32979
2021-04-20 23:42:33.000,2021-04-25 00:00:00.000,621055,312422,33395
2021-05-23 21:42:06.000,2021-06-03 00:00:00.000,679289,,30739
2021-04-14 15:22:28.000,2021-04-19 00:00:00.000,609551,306482,33390
2021-03-12 04:12:26.000,2021-03-15 00:00:00.000,559297,265361,31226
2021-05-04 20:09:18.000,2021-05-11 00:00:00.000,645045,,31345
2021-05-07 18:15:14.000,2021-05-12 00:00:00.000,650441,337849,29898
2021-04-01 13:34:20.000,2021-04-04 00:00:00.000,588535,286100,31824
2021-05-14 20:27:23.000,2021-05-24 00:00:00.000,663063,357662,30436
2021-06-01 16:06:05.000,2021-06-04 00:00:00.000,694189,370760,33803
2021-04-01 13:28:24.000,2021-04-04 00:00:00.000,588518,286110,30242
2021-03-30 00:51:51.000,2021-04-08 00:00:00.000,585396,,33455
2021-05-16 21:02:37.000,2021-05-19 00:00:00.000,666522,346912,32981
2021-04-09 00:22:56.000,2021-04-12 00:00:00.000,600642,297046,30693
2021-04-04 21:36:29.000,2021-04-22 00:00:00.000,594173,310147,30103
2021-05-12 09:14:11.000,2021-05-19 00:00:00.000,658723,,31364
2021-05-04 13:41:27.000,2021-05-13 00:00:00.000,644180,338826,29805
2021-05-30 21:03:18.000,2021-06-02 00:00:00.000,691618,368695,32249
2021-04-16 00:50:36.000,2021-04-25 00:00:00.000,612658,,32835
2021-03-21 19:03:39.000,2021-04-05 00:00:00.000,573140,,32409
2021-03-07 17:25:09.000,2021-03-12 00:00:00.000,552697,262399,30695
2021-03-28 21:02:01.000,2021-03-31 00:00:00.000,583614,283802,32412
2021-03-12 16:18:56.000,2021-03-15 00:00:00.000,559792,265086,30215
2021-04-11 14:57:02.000,2021-04-19 00:00:00.000,604604,307201,32448
2021-03-17 03:02:30.000,2021-03-21 00:00:00.000,566608,271136,31865
2021-03-07 23:13:51.000,2021-03-18 00:00:00.000,553327,,30739
2021-05-27 21:03:48.000,2021-05-30 00:00:00.000,685884,361626,31856
2021-04-09 11:14:12.000,2021-04-19 00:00:00.000,601022,307428,31689
2021-04-25 12:19:15.000,2021-05-02 00:00:00.000,628639,322274,31729
2021-05-09 21:03:35.000,2021-05-12 00:00:00.000,654201,337292,30602
2021-03-13 15:11:16.000,2021-03-22 00:00:00.000,561224,274712,31373
2021-03-19 03:35:36.000,2021-03-23 00:00:00.000,569570,275857,32125
2021-04-09 10:00:30.000,2021-04-19 00:00:00.000,601001,,31320
2021-05-23 23:51:35.000,2021-06-06 00:00:00.000,679467,,31936
2021-04-26 13:04:42.000,2021-05-10 00:00:00.000,630431,335733,31098
2021-03-31 23:00:10.000,2021-04-07 00:00:00.000,587952,292443,32118
2021-05-21 00:39:33.000,2021-05-23 00:00:00.000,674377,354268,33434
2021-04-01 21:55:46.000,2021-04-09 00:00:00.000,589673,293672,32909
2021-03-21 13:39:15.000,2021-03-21 00:00:00.000,572722,,30330
2021-05-07 18:53:00.000,2021-05-17 00:00:00.000,650501,,32922
2021-05-20 13:26:21.000,2021-05-23 00:00:00.000,672441,351116,31983
2021-03-22 18:24:12.000,2021-03-31 00:00:00.000,574440,284437,29883
2021-04-15 00:54:18.000,2021-04-25 00:00:00.000,610540,313218,31051
2021-04-18 21:02:28.000,2021-04-21 00:00:00.000,617702,309215,33291
2021-04-25 19:39:51.000,2021-05-13 00:00:00.000,629357,338269,32459
2021-04-03 22:35:38.000,2021-04-19 00:00:00.000,592975,,30337
2021-05-06 16:37:04.000,2021-05-10 00:00:00.000,647809,334070,31898
2021-04-12 22:21:58.000,2021-04-29 00:00:00.000,606907,,32436
2021-03-31 16:16:32.000,2021-04-04 00:00:00.000,587539,286338,33802
2021-03-28 14:02:05.000,2021-04-05 00:00:00.000,582996,289945,30992
2021-05-26 15:41:43.000,2021-06-01 00:00:00.000,683592,367356,31266
2021-03-17 21:49:44.000,2021-03-29 00:00:00.000,567318,,30485
2021-03-12 15:50:38.000,2021-03-21 00:00:00.000,559731,271875,31267
2021-04-27 16:06:13.000,2021-05-02 00:00:00.000,632448,322951,33672
2021-04-03 22:31:05.000,2021-04-09 00:00:00.000,592966,,33327
2021-03-27 01:31:55.000,2021-04-05 00:00:00.000,581440,290061,31347
2021-03-20 00:31:21.000,2021-03-24 00:00:00.000,571245,276728,31431
2021-03-31 11:31:47.000,2021-04-05 00:00:00.000,587288,289288,33772
2021-03-14 18:34:35.000,2021-03-17 00:00:00.000,562735,268572,31527
2021-05-28 15:16:14.000,2021-05-31 00:00:00.000,687113,,30236
2021-05-09 16:02:52.000,2021-05-12 00:00:00.000,653698,337498,32378
2021-05-30 21:03:34.000,2021-06-02 00:00:00.000,691637,368673,30445
2021-04-29 01:25:57.000,2021-05-02 00:00:00.000,634701,321337,31009
2021-04-08 02:24:38.000,2021-04-11 00:00:00.000,598873,294448,32087
2021-03-11 17:38:31.000,2021-03-15 00:00:00.000,558142,265611,30442
