CREATEDAT,ID,INVOICEID,STATUS
2021-04-02 22:30:49.000,303031,287508,accepted
2021-04-09 21:15:11.000,310013,298020,accepted
2021-04-09 21:16:59.000,311437,296596,accepted
2021-06-22 21:04:28.000,422790,400477,accepted
2021-03-30 21:07:20.000,297799,285196,accepted
2021-06-11 21:22:04.000,405108,384489,accepted
2021-04-13 21:03:34.000,315798,302368,accepted
2021-04-23 21:19:19.000,330698,314840,accepted
2021-03-19 21:29:35.000,284739,274001,accepted
2021-04-03 21:05:31.000,303748,291430,accepted
2021-04-10 21:05:37.000,312960,299886,accepted
2021-03-13 22:09:29.000,278662,267914,accepted
2021-04-16 21:15:42.000,318946,307474,accepted
2021-03-06 22:09:49.000,270330,260113,accepted
2021-04-03 01:59:17.000,303358,287445,rejected
2021-05-21 23:15:56.000,373208,351792,accepted
2021-04-22 21:12:53.000,327453,312009,accepted
2021-04-23 21:19:22.000,330732,314806,accepted
2021-03-15 21:07:07.000,280447,269664,accepted
2021-05-07 21:19:23.000,350105,334880,accepted
2021-03-26 21:27:28.000,293481,280932,accepted
2021-05-17 21:05:21.000,366732,348161,accepted
2021-03-12 22:25:16.000,275668,266704,accepted
2021-04-03 13:39:32.000,303453,290693,accepted
2021-04-09 21:14:12.000,309252,298781,accepted
2021-06-10 21:12:04.000,400240,382825,accepted
2021-06-13 21:07:33.000,408204,389354,accepted
2021-03-27 21:09:43.000,295368,283110,accepted
2021-06-25 21:22:12.000,427818,404936,accepted
2021-04-02 21:14:20.000,301065,289454,accepted
2021-03-30 21:05:54.000,297564,285431,accepted
2021-05-21 23:00:03.000,372719,355317,rejected
2021-06-04 21:20:06.000,391791,376770,accepted
2021-04-23 21:17:36.000,329277,316260,accepted
2021-05-21 21:18:06.000,370195,357050,accepted
2021-05-21 22:59:53.000,372672,355279,rejected
2021-03-18 21:21:40.000,282761,270902,accepted
2021-03-26 21:21:26.000,292531,281882,accepted
2021-04-27 21:03:33.000,335821,320315,accepted
2021-06-13 21:08:13.000,408789,388769,accepted
2021-04-20 21:03:47.000,325621,311136,accepted
2021-06-11 21:22:39.000,405539,384058,accepted
2021-04-09 21:17:23.000,311740,296293,rejected
2021-04-18 21:07:49.000,324305,309216,accepted
2021-04-01 21:09:55.000,299481,285848,accepted
2021-04-24 21:05:45.000,332873,317659,accepted
2021-04-11 21:06:18.000,314191,300738,accepted
2021-04-05 21:04:22.000,305809,293141,accepted
2021-05-02 21:07:04.000,343971,328514,accepted
2021-05-15 21:06:03.000,363893,346566,accepted
2021-04-18 22:59:12.000,324516,309265,rejected
2021-04-15 21:09:24.000,316652,304041,accepted
2021-06-25 21:24:42.000,428827,403978,rejected
2021-07-09 21:23:51.000,452339,423668,accepted
2021-04-19 21:04:53.000,324764,310719,accepted
2021-05-15 21:06:51.000,364576,345883,accepted
2021-03-28 21:08:49.000,296204,284130,accepted
2021-03-20 21:07:44.000,286817,276108,accepted
2021-04-02 22:30:50.000,303049,287490,accepted
2021-05-06 21:10:45.000,346692,331956,accepted
2021-06-25 22:59:57.000,429736,403943,rejected
2021-04-23 21:18:37.000,330111,315427,accepted
2021-05-29 21:15:32.000,384875,366037,accepted
2021-03-21 21:07:57.000,288145,276610,accepted
2021-05-29 00:02:50.000,382434,365645,accepted
2021-05-21 21:19:18.000,371187,356058,accepted
2021-05-21 21:17:09.000,369397,357848,accepted
2021-06-14 21:06:44.000,410071,389766,accepted
2021-04-16 21:18:16.000,320993,305427,accepted
2021-03-20 22:09:39.000,287581,275560,accepted
2021-04-02 21:15:20.000,301851,288668,accepted
2021-05-14 21:20:23.000,362691,342408,accepted
2021-04-03 21:06:10.000,304258,290920,accepted
2021-07-09 22:59:36.000,453502,423146,rejected
2021-05-09 21:07:54.000,354750,337849,accepted
2021-06-01 21:04:15.000,388541,370733,accepted
2021-05-13 21:12:05.000,358556,340083,accepted
2021-06-03 22:59:36.000,391051,371824,rejected
2021-06-25 21:24:39.000,428808,403994,accepted
2021-03-22 21:04:29.000,288633,277687,accepted
2021-05-21 23:21:58.000,373855,353468,accepted
2021-06-27 21:08:35.000,432228,408795,accepted
2021-03-13 22:10:59.000,278893,267683,accepted
2021-04-01 21:10:00.000,299537,285792,accepted
2021-07-08 21:15:06.000,447663,421339,accepted
2021-03-29 21:06:38.000,296970,284939,accepted
2021-06-04 21:21:26.000,392932,375629,accepted
2021-03-25 21:15:04.000,290681,278940,accepted
2021-03-19 21:37:02.000,285907,272833,accepted
2021-05-06 21:12:56.000,348455,330193,accepted
2021-04-03 21:05:25.000,303667,291511,accepted
2021-06-11 21:22:33.000,405469,384128,accepted
2021-03-19 21:26:37.000,284261,274479,accepted
2021-07-09 21:25:12.000,453042,423111,accepted
2021-07-08 21:13:35.000,446887,422091,accepted
2021-03-19 21:26:04.000,284173,274567,accepted
2021-03-12 22:23:09.000,275336,267036,accepted
2021-05-27 21:10:56.000,379574,361602,accepted
2021-04-23 21:16:49.000,328631,316907,accepted
2021-04-23 21:20:05.000,331309,314229,accepted
2021-06-17 21:17:04.000,413062,391163,accepted
2021-03-28 21:09:46.000,296353,283981,accepted
2021-06-26 22:59:21.000,431495,407325,rejected
2021-04-23 21:20:02.000,331277,314261,rejected
2021-05-16 21:07:15.000,365317,347452,accepted
2021-07-13 21:04:53.000,458757,430513,accepted
2021-05-02 21:07:26.000,344273,328212,accepted
2021-04-08 21:10:38.000,308333,294231,accepted
2021-03-15 21:05:46.000,280246,269865,accepted
2021-03-14 21:11:53.000,279652,268855,accepted
2021-05-08 22:59:15.000,354158,336887,accepted
2021-06-13 21:08:23.000,408930,388628,accepted
2021-07-08 21:13:47.000,446998,421982,accepted
2021-03-22 21:06:46.000,288984,277336,accepted
2021-04-09 00:01:52.000,308871,295731,accepted
2021-07-01 21:09:40.000,435000,411829,accepted
2021-03-04 22:16:04.000,265477,255893,accepted
2021-06-04 21:20:29.000,392122,376439,accepted
2021-04-16 21:15:31.000,318794,307626,accepted
2021-04-23 21:17:06.000,328863,316675,accepted
2021-06-03 21:12:23.000,389038,372959,accepted
2021-06-06 21:08:15.000,397446,379192,accepted
2021-07-03 21:16:13.000,441489,415736,accepted
2021-03-20 21:07:41.000,286812,276113,accepted
2021-03-22 21:04:39.000,288656,277664,accepted
2021-03-21 21:06:30.000,287912,276843,accepted
2021-04-16 21:15:47.000,319011,307409,accepted
2021-04-23 21:19:50.000,331111,314427,accepted
2021-04-18 21:07:15.000,323836,309685,accepted
2021-03-21 21:06:20.000,287888,276867,accepted
2021-06-04 00:03:32.000,391090,373271,accepted
2021-04-16 00:01:52.000,318415,304588,accepted
2021-03-18 21:16:59.000,282027,271636,accepted
2021-07-13 21:05:23.000,459065,430217,accepted
2021-03-06 22:08:53.000,270178,260265,accepted
2021-05-29 21:14:44.000,384066,366846,accepted
2021-03-11 22:19:56.000,274331,263120,accepted
2021-04-11 21:06:49.000,314597,300332,accepted
2021-05-29 21:13:10.000,382702,368210,accepted
2021-07-11 21:11:21.000,456995,428057,rejected
2021-04-03 21:05:35.000,303807,291371,accepted
2021-03-23 21:03:14.000,289341,278050,accepted
2021-04-26 21:05:00.000,334918,319892,accepted
2021-06-10 21:12:29.000,400613,382452,accepted
2021-05-06 21:11:25.000,347227,331421,accepted
2021-06-27 21:09:48.000,432667,408383,accepted
2021-04-29 21:12:29.000,337383,321550,accepted
2021-05-13 21:12:13.000,358672,339967,accepted
2021-05-29 21:15:32.000,384873,366039,rejected
2021-04-30 21:19:41.000,340930,324222,accepted
2021-06-07 21:06:17.000,398982,379886,accepted
2021-03-28 21:07:56.000,296064,284270,rejected
2021-04-09 21:14:56.000,309820,298213,accepted
2021-05-04 21:04:02.000,346198,329731,accepted
2021-06-25 21:21:33.000,427558,405187,accepted
2021-05-06 21:11:48.000,347529,331119,accepted
2021-06-19 21:07:46.000,419314,397494,accepted
2021-04-09 21:17:18.000,311669,296364,rejected
2021-07-09 21:25:06.000,452977,423164,accepted
2021-04-18 21:07:20.000,323903,309618,accepted
2021-06-04 21:23:09.000,394401,374160,accepted
2021-04-08 21:09:23.000,307344,295220,accepted
2021-05-13 21:12:34.000,358953,339686,accepted
2021-04-26 21:05:23.000,335237,319573,accepted
2021-04-01 21:09:58.000,299513,285816,rejected
2021-03-20 21:11:21.000,287402,275523,accepted
2021-04-26 21:05:08.000,335035,319775,accepted
2021-03-26 21:24:56.000,293078,281335,accepted
2021-04-23 21:19:43.000,331023,314515,accepted
2021-03-04 22:17:53.000,265762,255608,accepted
2021-06-01 21:03:55.000,388263,371011,accepted
2021-04-12 21:05:25.000,315340,301490,accepted
2021-04-03 21:05:30.000,303740,291438,accepted
2021-04-17 21:06:31.000,323123,308200,accepted
2021-03-20 21:09:30.000,287100,275825,accepted
2021-03-14 21:11:33.000,279604,268903,accepted
2021-06-07 21:05:55.000,398665,380203,accepted
2021-03-29 22:59:13.000,297368,284841,rejected
2021-04-02 21:14:36.000,301276,289243,accepted
2021-03-27 21:10:23.000,295472,283006,accepted
2021-06-11 21:19:26.000,402975,386622,accepted
2021-03-27 21:08:29.000,295171,283307,accepted
2021-07-09 21:25:07.000,452989,423154,rejected
2021-04-16 21:16:58.000,319961,306459,accepted
2021-05-31 21:05:55.000,387606,370161,accepted
2021-03-12 22:30:29.000,276489,265883,accepted
2021-04-09 21:15:50.000,310519,297514,accepted
2021-04-11 21:06:23.000,314251,300678,accepted
2021-06-11 00:03:34.000,402522,383293,accepted
2021-04-22 22:59:26.000,328285,311606,rejected
2021-06-12 21:07:47.000,407105,388021,accepted
2021-03-22 21:05:27.000,288783,277537,accepted
2021-06-04 22:59:46.000,395143,374132,rejected
2021-05-09 21:08:10.000,354990,337609,accepted
2021-07-04 21:08:54.000,443865,418127,accepted
2021-07-02 21:16:20.000,438341,413180,accepted
2021-07-01 21:09:23.000,434846,411982,accepted
2021-06-25 21:19:29.000,426484,406238,accepted
2021-04-01 22:59:15.000,299803,286612,rejected
2021-04-03 13:39:31.000,303440,290706,accepted
2021-04-15 21:09:46.000,316952,303741,accepted
2021-07-09 21:21:30.000,450953,425014,accepted
2021-04-05 15:16:01.000,305554,292642,accepted
2021-04-02 21:14:39.000,301325,289194,accepted
2021-03-08 22:07:34.000,272231,261815,accepted
2021-05-15 22:59:35.000,364846,345874,rejected
2021-06-13 21:08:25.000,408949,388609,accepted
2021-06-11 21:21:40.000,404790,384807,accepted
2021-06-04 21:22:16.000,393646,374915,accepted
2021-03-18 21:20:21.000,282554,271109,accepted
2021-03-11 22:16:43.000,273817,263634,accepted
2021-04-16 21:17:35.000,320459,305961,accepted
2021-07-11 22:59:25.000,457294,428094,rejected
2021-05-29 21:15:33.000,384896,366016,accepted
2021-03-26 21:27:51.000,293532,280881,accepted
2021-05-23 21:08:02.000,376263,359439,accepted
2021-06-18 21:25:51.000,417066,393996,accepted
2021-03-12 22:31:53.000,276711,265661,accepted
2021-03-19 21:33:42.000,285390,273350,accepted
2021-04-10 00:02:15.000,312646,299062,rejected
2021-05-28 21:14:13.000,381947,363759,accepted
2021-03-18 21:14:33.000,281641,272022,accepted
2021-06-12 21:08:04.000,407341,387785,accepted
2021-04-09 23:00:07.000,312466,296375,rejected
2021-04-02 22:12:38.000,302961,287459,accepted
2021-06-17 21:12:40.000,411088,393065,accepted
2021-03-18 21:20:02.000,282503,271160,accepted
2021-03-27 21:07:57.000,295088,283390,accepted
2021-05-21 21:19:34.000,371403,355842,accepted
2021-03-06 22:11:25.000,270583,259860,accepted
2021-06-10 21:13:25.000,401406,381659,accepted
2021-06-18 22:59:08.000,417649,396527,rejected
2021-04-02 21:14:44.000,301375,289144,accepted
2021-05-17 21:05:15.000,366647,348246,accepted
2021-06-11 21:20:46.000,404081,385516,accepted
2021-04-02 22:30:45.000,302993,287546,accepted
2021-06-11 21:22:33.000,405468,384129,accepted
2021-04-01 21:09:14.000,298918,286411,accepted
2021-04-22 21:12:18.000,326979,312483,accepted
2021-05-01 21:06:45.000,343451,326772,accepted
2021-04-09 21:15:33.000,310297,297736,accepted
2021-04-23 21:18:20.000,329888,315650,accepted
2021-04-15 21:10:27.000,317507,303186,accepted
2021-05-06 21:12:59.000,348497,330151,accepted
2021-05-07 21:19:29.000,350197,334788,accepted
2021-03-12 22:35:46.000,277316,265056,accepted
2021-06-18 21:19:27.000,414201,396765,accepted
2021-06-05 21:08:02.000,396518,377565,rejected
2021-03-26 21:25:39.000,293196,281217,accepted
2021-06-24 21:12:23.000,423324,402706,accepted
2021-06-11 21:22:12.000,405204,384393,accepted
2021-06-25 21:21:39.000,427598,405147,rejected
2021-05-06 21:12:58.000,348480,330168,accepted
2021-05-01 22:59:10.000,343627,326738,rejected
2021-06-28 22:59:24.000,434060,409500,rejected
2021-06-18 21:19:51.000,414450,396517,accepted
2021-03-26 21:31:12.000,294027,280386,accepted
2021-04-02 21:16:11.000,302514,288005,accepted
2021-04-02 21:13:54.000,300728,289791,accepted
2021-03-12 22:29:58.000,276410,265962,accepted
2021-04-09 21:16:17.000,310877,297156,accepted
2021-04-17 21:06:31.000,323115,308208,accepted
2021-05-28 21:13:06.000,380986,364720,accepted
2021-03-21 21:07:59.000,288147,276608,accepted
2021-03-13 22:08:01.000,278420,268156,accepted
2021-06-28 21:05:46.000,433424,409953,accepted
2021-04-16 21:18:11.000,320927,305493,accepted
2021-04-25 21:06:50.000,333947,318789,accepted
2021-03-11 22:16:47.000,273827,263624,accepted
2021-03-12 22:29:00.000,276260,266112,accepted
2021-03-11 22:18:55.000,274166,263285,accepted
2021-06-24 22:59:34.000,425432,402020,rejected
2021-04-04 21:05:54.000,304810,292368,accepted
2021-05-14 01:59:20.000,359635,341832,rejected
2021-04-22 21:13:22.000,327856,311606,rejected
2021-07-09 21:25:08.000,453001,423142,accepted
2021-07-03 00:03:59.000,439544,414861,accepted
2021-04-09 21:16:20.000,310911,297122,accepted
2021-05-27 21:09:30.000,378359,362817,accepted
2021-05-07 21:18:23.000,349260,335725,accepted
2021-04-16 01:59:15.000,318545,304484,rejected
2021-04-16 21:15:19.000,318637,307783,accepted
2021-05-02 22:59:27.000,345025,327748,rejected
2021-04-24 21:06:06.000,333153,317379,accepted
2021-05-02 21:07:34.000,344392,328093,accepted
2021-04-23 22:59:17.000,331859,316432,rejected
2021-06-13 21:08:26.000,408964,388594,rejected
2021-06-10 21:11:41.000,399917,383148,accepted
2021-07-09 21:22:46.000,451721,424266,accepted
2021-04-23 00:02:09.000,328475,313546,accepted
2021-04-19 22:59:18.000,325354,310321,rejected
2021-04-09 21:15:38.000,310378,297655,accepted
2021-07-03 21:14:10.000,440336,416859,accepted
2021-06-18 21:23:43.000,416341,394653,accepted
2021-03-06 22:09:46.000,270321,260122,accepted
2021-07-08 21:15:32.000,447818,421196,accepted
2021-04-29 21:11:18.000,336434,322499,accepted
2021-05-23 21:08:08.000,376338,359364,accepted
2021-05-13 21:10:35.000,357251,341388,accepted
2021-06-10 21:13:24.000,401398,381667,accepted
2021-05-22 21:06:19.000,374812,358627,accepted
2021-04-22 21:11:42.000,326475,312987,accepted
2021-06-17 21:14:00.000,411769,392400,accepted
2021-03-04 22:17:12.000,265655,255715,accepted
2021-05-14 21:18:02.000,360664,344435,accepted
2021-03-15 21:07:58.000,280575,269536,accepted
2021-04-10 00:04:32.000,312655,299188,accepted
2021-06-18 21:20:05.000,414581,396386,accepted
2021-03-26 21:23:56.000,292925,281488,accepted
2021-05-02 21:08:00.000,344738,327747,rejected
2021-05-14 00:02:23.000,359503,341795,accepted
2021-04-23 00:01:59.000,328348,313673,accepted
2021-07-09 21:21:08.000,450733,425305,rejected
2021-06-11 21:21:56.000,405005,384592,accepted
2021-05-28 21:14:13.000,381935,363771,accepted
2021-05-23 22:59:17.000,376540,360176,rejected
2021-03-21 21:09:29.000,288387,276368,accepted
2021-06-03 21:12:15.000,388919,373078,accepted
2021-03-09 22:05:25.000,272859,262316,accepted
2021-03-29 21:08:23.000,297249,284660,accepted
2021-04-01 21:09:04.000,298783,286546,accepted
2021-04-30 21:19:52.000,341090,324062,accepted
2021-04-11 21:06:20.000,314209,300720,accepted
2021-03-27 21:08:14.000,295132,283346,accepted
2021-04-11 21:05:55.000,313884,301045,accepted
2021-03-26 21:22:17.000,292668,281745,accepted
2021-03-11 22:14:52.000,273512,263939,accepted
2021-04-23 21:19:23.000,330743,314795,accepted
2021-03-04 22:17:05.000,265637,255733,accepted
2021-04-22 21:13:24.000,327881,311581,accepted
2021-03-05 22:34:18.000,269053,257170,rejected
2021-05-06 21:11:48.000,347538,331110,accepted
2021-04-01 21:09:17.000,298968,286361,accepted
2021-05-04 21:03:51.000,346063,329866,accepted
2021-03-08 22:07:47.000,272265,261781,accepted
2021-05-27 21:10:36.000,379304,361872,accepted
2021-04-01 21:08:05.000,297992,287337,accepted
2021-06-04 21:21:15.000,392774,375787,rejected
2021-04-02 21:15:17.000,301816,288703,accepted
2021-05-07 21:21:49.000,352045,332940,rejected
2021-07-09 21:21:00.000,450654,425306,accepted
2021-04-01 21:09:16.000,298943,286386,accepted
2021-04-06 21:03:17.000,306412,293768,accepted
2021-05-07 00:02:36.000,348890,332399,accepted
2021-03-20 21:09:50.000,287157,275768,accepted
2021-04-03 21:05:37.000,303829,291349,accepted
2021-06-12 21:07:53.000,407184,387942,accepted
2021-06-08 21:04:07.000,399707,380634,rejected
2021-04-08 21:08:44.000,306823,293801,accepted
2021-06-07 21:06:17.000,398984,379884,accepted
2021-04-25 21:06:37.000,333760,318976,accepted
2021-05-22 21:06:03.000,374580,358859,accepted
2021-05-08 21:06:56.000,353740,336533,accepted
2021-05-07 21:20:54.000,351329,333656,accepted
2021-05-21 21:18:20.000,370380,356865,accepted
2021-04-20 21:03:38.000,325505,311252,accepted
2021-03-11 22:17:02.000,273867,263584,accepted
2021-04-19 21:05:26.000,325221,310262,accepted
2021-03-19 21:27:18.000,284370,274370,accepted
2021-04-12 21:05:22.000,315301,301529,accepted
2021-03-05 22:28:57.000,268247,257976,accepted
2021-04-16 21:17:17.000,320222,306198,accepted
2021-03-06 22:09:55.000,270345,260098,accepted
2021-04-08 21:09:11.000,307188,295376,accepted
2021-06-12 22:59:27.000,407841,387529,rejected
2021-05-29 21:14:05.000,383500,367412,accepted
2021-04-30 21:18:21.000,339849,325303,accepted
2021-03-12 22:30:33.000,276501,265871,accepted
2021-06-26 21:07:03.000,430799,407714,accepted
2021-04-30 00:02:32.000,338725,322872,accepted
2021-05-13 21:10:25.000,357117,341522,accepted
2021-04-27 21:03:36.000,335857,320279,accepted
2021-03-01 22:08:40.000,264032,253840,accepted
2021-03-27 21:07:19.000,294986,283492,accepted
2021-04-05 21:04:22.000,305808,293142,accepted
2021-05-21 23:16:04.000,373293,351546,accepted
2021-06-25 21:20:45.000,427145,405595,accepted
2021-03-30 21:05:46.000,297544,285451,accepted
2021-03-13 22:09:54.000,278725,267851,accepted
2021-04-02 21:14:41.000,301344,289175,accepted
2021-07-08 21:14:15.000,447236,421756,accepted
2021-05-22 21:05:48.000,374358,358197,accepted
2021-03-12 22:24:19.000,275520,266852,accepted
2021-07-03 21:16:42.000,441743,415491,accepted
2021-05-14 21:19:18.000,361765,343334,accepted
2021-05-21 20:50:17.000,368819,354770,accepted
2021-07-08 22:59:29.000,449021,420433,rejected
2021-04-04 21:05:48.000,304736,292442,accepted
2021-04-16 21:16:44.000,319772,306648,accepted
2021-06-11 01:59:11.000,402559,383239,rejected
2021-04-29 21:11:43.000,336779,322154,accepted
2021-06-20 21:08:09.000,420228,399123,accepted
2021-03-23 21:04:31.000,289539,277852,accepted
2021-04-24 21:05:49.000,332935,317597,accepted
2021-03-15 21:08:57.000,280728,269383,accepted
2021-03-26 21:25:53.000,293234,281179,accepted
2021-03-30 21:07:18.000,297792,285203,rejected
2021-04-02 21:16:10.000,302498,288021,accepted
2021-05-21 23:22:13.000,373989,353118,accepted
2021-05-21 23:21:57.000,373841,353499,accepted
2021-05-16 21:07:27.000,365483,347286,accepted
2021-05-14 21:20:22.000,362671,342428,accepted
2021-03-26 21:25:12.000,293122,281291,accepted
2021-04-02 21:15:08.000,301693,288826,accepted
2021-07-02 22:59:33.000,439406,412737,rejected
2021-04-11 00:01:29.000,313721,300139,accepted
2021-04-10 21:05:37.000,312972,299874,accepted
2021-04-16 21:17:30.000,320389,306031,accepted
2021-05-06 21:12:28.000,348078,330570,accepted
2021-05-01 00:02:22.000,342622,326428,accepted
2021-04-26 21:05:25.000,335269,319541,accepted
2021-04-23 21:16:57.000,328747,316791,accepted
2021-03-18 21:22:35.000,282907,270756,accepted
2021-04-03 21:06:09.000,304251,290927,accepted
2021-04-01 21:08:15.000,298125,287204,accepted
2021-04-16 23:00:06.000,322099,305128,rejected
2021-07-12 00:02:59.000,457544,429102,rejected
2021-03-22 21:04:55.000,288698,277622,accepted
2021-07-10 21:08:16.000,454990,427182,accepted
2021-05-06 21:10:35.000,346554,332094,accepted
2021-03-11 22:22:00.000,274656,262795,accepted
2021-05-07 21:20:10.000,350750,334235,accepted
2021-03-20 21:09:39.000,287127,275798,accepted
2021-04-03 13:39:35.000,303470,290676,accepted
2021-05-21 21:18:12.000,370283,356962,accepted
2021-04-01 21:08:12.000,298081,287248,accepted
2021-05-18 21:04:29.000,367582,348725,rejected
2021-07-04 22:59:28.000,444576,417743,rejected
2021-05-14 01:59:16.000,359625,341832,rejected
2021-07-01 21:10:50.000,435602,411248,accepted
2021-06-25 21:22:10.000,427799,404955,accepted
2021-03-26 21:25:59.000,293247,281166,accepted
2021-05-07 21:18:47.000,349601,335384,accepted
2021-05-23 21:07:10.000,375526,360176,rejected
2021-03-22 21:05:01.000,288714,277606,accepted
2021-06-27 21:08:49.000,432349,408676,rejected
2021-04-10 21:06:15.000,313476,299370,accepted
2021-05-27 21:09:14.000,378133,363043,accepted
2021-05-15 01:59:12.000,363806,345494,rejected
2021-04-23 21:17:02.000,328817,316721,accepted
2021-04-16 21:16:02.000,319214,307206,accepted
2021-06-05 00:02:51.000,395317,377374,accepted
2021-03-04 22:17:06.000,265639,255731,accepted
2021-03-26 21:23:38.000,292879,281534,accepted
2021-05-18 21:04:02.000,367184,349123,accepted
2021-06-10 21:12:26.000,400574,382491,accepted
2021-05-27 21:09:58.000,378773,362403,accepted
2021-04-30 00:02:33.000,338737,322860,accepted
2021-07-08 21:17:25.000,448624,420445,accepted
2021-04-06 21:03:28.000,306570,293610,accepted
2021-04-05 21:04:35.000,305978,292972,accepted
2021-03-30 21:07:06.000,297765,285230,accepted
2021-03-25 21:11:22.000,290117,279504,accepted
2021-04-30 21:17:37.000,339233,325919,accepted
2021-03-20 21:11:03.000,287354,275571,accepted
2021-03-19 21:37:04.000,285913,272827,accepted
2021-04-22 21:11:25.000,326249,313213,accepted
2021-05-22 22:59:28.000,375329,358340,rejected
2021-04-01 21:08:51.000,298611,286718,accepted
2021-07-04 21:10:02.000,444271,417760,accepted
2021-07-01 21:11:05.000,435725,411126,accepted
2021-06-24 21:11:59.000,423114,402911,accepted
2021-03-12 22:31:56.000,276718,265654,accepted
2021-04-08 21:10:51.000,308506,294058,accepted
2021-04-05 21:04:11.000,305656,293294,rejected
2021-04-04 21:05:33.000,304534,291713,accepted
2021-03-11 22:18:21.000,274077,263374,accepted
2021-04-19 21:05:16.000,325086,310397,accepted
2021-06-18 21:22:45.000,415922,395065,accepted
2021-05-07 21:20:23.000,350920,334065,accepted
2021-05-15 21:06:26.000,364222,346237,accepted
2021-03-02 22:04:49.000,264500,254568,accepted
2021-04-22 21:12:41.000,327291,312171,accepted
2021-03-18 21:16:29.000,281946,271717,accepted
2021-06-11 21:21:56.000,405000,384597,accepted
2021-04-01 21:09:16.000,298959,286370,accepted
2021-04-04 21:06:16.000,305107,292071,accepted
2021-05-15 00:02:31.000,363686,345558,accepted
2021-04-08 21:09:16.000,307261,295303,accepted
2021-03-26 21:23:09.000,292804,281609,accepted
2021-04-04 21:06:29.000,305291,291887,accepted
2021-05-06 21:11:49.000,347547,331101,accepted
2021-05-15 21:06:35.000,364348,346111,accepted
2021-03-22 22:59:11.000,289239,277513,accepted
2021-05-01 21:06:10.000,342990,327233,accepted
2021-06-08 21:03:40.000,399317,381024,accepted
2021-03-12 22:22:44.000,275271,267101,accepted
2021-04-16 21:18:41.000,321310,305110,accepted
2021-04-03 13:39:27.000,303387,290759,accepted
2021-03-12 22:34:17.000,277087,265285,accepted
2021-05-07 23:00:03.000,352840,332942,rejected
2021-04-29 21:11:11.000,336332,322601,accepted
2021-03-25 21:15:23.000,290731,278890,accepted
2021-04-09 21:15:55.000,310585,297448,accepted
2021-05-21 00:40:39.000,367951,354449,accepted
2021-04-17 21:06:27.000,323061,308262,accepted
2021-03-18 21:17:51.000,282162,271501,accepted
2021-05-29 21:14:59.000,384353,366559,accepted
2021-04-09 21:15:51.000,310536,297497,accepted
2021-05-11 21:03:55.000,356469,338994,accepted
2021-05-14 21:19:01.000,361527,343572,accepted
2021-07-04 22:59:35.000,444626,417761,rejected
2021-07-09 21:19:38.000,449825,426116,accepted
2021-03-28 21:07:12.000,295943,284391,accepted
2021-04-06 01:59:09.000,306330,292637,rejected
2021-04-11 21:06:49.000,314596,300333,accepted
2021-03-28 21:09:05.000,296247,284087,accepted
2021-06-06 21:07:45.000,397011,379627,accepted
2021-04-01 21:08:56.000,298674,286655,accepted
2021-05-14 21:18:20.000,360919,344180,accepted
2021-04-09 21:14:01.000,309107,298926,accepted
2021-03-04 22:15:52.000,265444,255926,accepted
2021-06-17 21:13:53.000,411718,392447,accepted
2021-06-18 21:22:12.000,415663,395321,accepted
2021-03-18 21:20:01.000,282502,271161,accepted
2021-03-26 21:26:20.000,293299,281114,accepted
2021-05-30 21:08:28.000,386642,368837,accepted
2021-03-07 22:10:25.000,271450,260953,accepted
2021-04-02 22:59:57.000,303310,288580,rejected
2021-06-18 21:25:34.000,416949,394091,accepted
2021-04-24 21:05:29.000,332646,317886,accepted
2021-03-25 21:18:57.000,291270,278351,accepted
2021-03-21 22:59:09.000,288547,276353,rejected
2021-05-07 21:21:48.000,352032,332953,accepted
2021-06-27 21:08:54.000,432389,408637,rejected
2021-05-07 00:02:52.000,349081,332208,accepted
2021-03-08 22:07:23.000,272202,261844,accepted
2021-05-13 21:10:59.000,357606,341033,accepted
2021-04-23 21:16:57.000,328745,316793,accepted
2021-06-24 21:15:52.000,425016,401085,accepted
2021-03-26 21:17:54.000,291963,282450,accepted
2021-03-28 21:09:07.000,296252,284082,accepted
2021-04-23 21:18:41.000,330169,315369,accepted
2021-04-03 21:05:29.000,303722,291456,accepted
2021-04-23 21:18:44.000,330220,315318,accepted
2021-04-08 21:09:21.000,307325,295239,accepted
2021-05-08 21:06:40.000,353506,336767,accepted
2021-03-26 21:20:59.000,292460,281953,accepted
2021-03-25 21:17:01.000,290976,278645,accepted
2021-03-21 21:07:03.000,287999,276756,accepted
2021-03-18 21:22:00.000,282817,270846,accepted
2021-04-09 21:15:52.000,310551,297482,accepted
2021-04-03 21:05:43.000,303914,291264,accepted
2021-03-27 21:09:01.000,295258,283220,accepted
2021-04-02 21:15:57.000,302339,288180,accepted
2021-04-02 22:30:47.000,303018,287521,accepted
2021-06-25 21:20:08.000,426791,405943,accepted
2021-05-02 21:07:44.000,344533,327952,accepted
2021-06-03 21:13:28.000,389945,372052,accepted
2021-03-19 21:32:36.000,285214,273526,accepted
2021-04-03 13:39:28.000,303405,290741,accepted
2021-03-05 22:33:18.000,268904,257319,accepted
2021-04-17 01:59:15.000,322319,307888,rejected
2021-06-03 21:14:07.000,390486,371511,accepted
2021-05-23 21:07:58.000,376198,359504,accepted
2021-06-26 00:03:38.000,430068,407011,accepted
2021-06-03 21:14:20.000,390664,371333,rejected
2021-03-09 23:59:10.000,273016,262366,accepted
2021-03-18 21:18:48.000,282311,271352,accepted
